Subject,Course ID,Course Title,Course Description,Credits
Physics,PHYS_O 232,Modern Physics Laboratory,"Selected experiments in relativity, quantum mechanics, thermodynamics, particle physics or nuclear physics. Quantitative analysis of data, methods of measurement, formal presentation of laboratory results. [2-3-0] Prerequisite: One of MATH 101, MATH 103 and one of PHYS 121, PHYS 122.",	3
Physics,PHYS_O 301,Electricity and Magnetism,"Electric fields and potentials of static charge distributions, current, fields of moving charges, magnetic field, electromagnetic induction, Maxwell's equations. [3-0-1] Prerequisite: MATH 317 and one of PHYS 121, PHYS 122.",	3
Physics,PHYS_O 304,Introduction to Quantum Mechanics,"The beginnings of quantum mechanics, wave mechanics and the Schroedinger equation, one-dimensional potentials, the postulates of quantum mechanics, and applications to three-dimensional systems. [3-0-0] Prerequisite: All of MATH 225, PHYS 200.",	3
Physics,PHYS_O 305,Introduction to Biophysics,"Analysis of biological systems from a physicist's perspective. Introduction to physics underlying biological phenomena, and range of applicability of simple physical principles. Form and size in animals, strength and energy storage in structural elements, thermal regulation, fluid motion within organisms, life in fluids, and molecular physics topics. [3-0-0] Prerequisite: One of MATH 101, MATH 103 and one of PHYS 121, PHYS 122. Third-year standing in Science or a 200-level PHYS course taken concurrently.",	3
Physics,PHYS_O 310,Introduction to Medical Physics,"Radiation interactions with matter; use of ionizing and non-ionizing radiation to diagnose and treat disease; radiation dosimetry; introduction to radiobiology; radiation effects in healthy and tumour tissue; radiation protection; medical imaging in radiation therapy. [3-0-0] Prerequisite: One of MATH 101, MATH 103 and one of PHYS 121, PHYS 122. Third-year standing in Science or a 200-level PHYS course taken concurrently.",	3
Physics,PHYS_O 314,Fluids,"Kinetic theory: diffusion, viscosity, and sound waves. Introduction to hydrodynamics: Laminar flow, capillary and gravity waves, convection, and turbulence. Dimensional analysis. [3-0-0] Prerequisite: One of MATH 101, MATH 103 and one of PHYS 121, PHYS 122. Third-year standing in Science.",	3
Physics,PHYS_O 320,Environmental Physics,"Contemporary environmental issues: physics of climate modification, ozone depletion, energy sources for electrical generation, energy storage, energy conservation strategies, transportation, pollutant transport, non-ionizing radiation, risk analysis, and other current topics of interest. [3-0-0] Prerequisite: One of MATH 101, MATH 103 and one of PHYS 121, PHYS 122. Third-year standing in Science or a 200-level PHYS course taken concurrently.",	3
Physics,PHYS_O 324,Waves,"Intermediate treatment of wave production, propagation, reception. Acoustics, electrical transmission lines, electromagnetics, scalar wave equation. Finite difference time domain computer simulation, boundary conditions, normal modes, input impedance, energy density, power flux/propagation across boundaries at normal and oblique incidence, sonic transducers, alternating current sources, and antennae. [3-0-0] Prerequisite: MATH 200 and one of PHYS 200, PHYS 216.",	3
Physics,PHYS_O 328,Advanced Mechanics,"Variational calculus, the Lagrangian Method applied to a variety of problems, weak anharmonic perturbations of normal-mode systems, Hamilton's equations of motion, phase space, Liouville's theorem, chaos in Hamiltonian systems, rigid-body rotations in three dimensions, Lagrangian formulation of relativistic mechanics, and the Virial theorem. [3-0-0] Prerequisite: All of MATH 200, MATH 221, MATH 225, PHYS 216.",	3
Physics,PHYS_O 331,Experimental Physics I,"Selected advanced physics experiments in solid-state physics, fluid dynamics, particle physics, astrophysics, optics, nonlinear dynamics or electromagnetism. Experimental design, construction, and formal presentation of results. [0-3-1.5] Prerequisite: All of PHYS 231, PHYS 232.",	3
Physics,PHYS_O 335,The Universe from Aristotle to Hawking,"Traces the evolution of rational cosmology from the ancient Greeks to the present. There are no specific Mathematics and Physics prerequisites, but students must have third-year standing. It may be taken for credit by Science and non-Science students, but may not be used to replace any of the required courses in the Physics Major, or to satisfy the Physics credit requirements in a B.Sc. general degree. [3-0-0] Prerequisite: Third-year standing.",	3
Physics,PHYS_O 336,Introduction to Medical Imaging and Radiation Safety,"X-ray, CT, MRI, Ultrasound and Nuclear Medicine images: creation and use to aid in the diagnosis and treatment of human health conditions. Radiation safety and regulatory aspects of Medical Imaging. Emphasis on multi-disciplines: especially the role of Physics, Mathematics, Statistics and Computer Science in the field of Medical Imaging. Credit will be granted for only one of PHYS 336 or COSC 335. [3-0-0] Prerequisite: A score more than 60% in one of PHYS 121, PHYS 122. and 3rd-year standing.",	3
Physics,PHYS_O 360,Special Topics in Physics,"Astrophysics, geophysics, medical physics, medical imaging physics, medical radiation physics, physics of music, atmospheric physics, or other topics as required based upon student demand and faculty availability. Consult department for specific topic to be offered in any given year. With different topics, this course may be taken twice for credit. Only 3 credits of this course can be counted as Physics credits; further credits will be considered Science electives. [3-0-0] Prerequisite: One of MATH 101, MATH 103 and one of PHYS 121, PHYS 122.",	3-6
Physics,PHYS_O 400,Introduction to Elementary Particles,"Standard model, classification of elementary particles and forces of nature, symmetries, conservation laws, quark model, quantum electrodynamics, quantum chromodynamics, and the theory of weak interactions. [3-0-0] Prerequisite: PHYS 304.",	3
Physics,PHYS_O 401,Electromagnetic Theory,The application of Maxwell's theory to the propagation of electromagnetic waves. [3-0-0] Prerequisite: PHYS 301.,	3
Physics,PHYS_O 402,Advanced Quantum Mechanics,Quantum mechanical methods and concepts emphasizing operator algebra approaches. Commutation relations; quantum dynamics; approximation methods including stationary-state and time-dependent perturbation theory; interaction of radiation with matter; identical particles. [3-0-0] Prerequisite: PHYS 304.,	3
Physics,PHYS_O 403,Statistical Mechanics,"Ensemble theory, application to classical and quantum gases, and Boltzmann equation. Principles and applications of statistical mechanics. Ideal gases, degenerate Fermi gases, Bose-Einstein condensation, black body radiation, fluctuations and phase transitions. [3-0-0] Prerequisite: All of MATH 200, PHYS 215. Corequisite: PHYS 304.",	3
Physics,PHYS_O 407,Introduction to General Relativity,"Physical consequences of Einstein's equations, including the principle of equivalence, curved space-time, geodesics, the Schwarzchild solution, deflection of light, black holes, and gravitational radiation. [3-0-0] Prerequisite: All of MATH 225, MATH 317, PHYS 200, PHYS 216.",	3
Physics,PHYS_O 408,Optics,"Matrix formulation of geometrical optics. Physical optics: interference, diffraction, polarization, Fourier optics. Modern applications including fibre optics. Credit will be granted for only one of PHYS 308 and PHYS 408. [3-0-0] Corequisite: PHYS 301.",	3
Physics,PHYS_O 418,Methods of Theoretical Physics,"Powerful analytical techniques repeatedly encountered in the subject areas of physics, unity in theoretical treatment of different subject areas. Tensors, operator algebra, variational principles, the Dirac delta-function formalism, adiabatic approximations, and stochastic processes. [3-0-0] Prerequisite: All of MATH 221, MATH 225, MATH 317, PHYS 200, PHYS 216.",	3
Physics,PHYS_O 420,Data and Image Processing,"Introduction to digital signal and image processing. Correlation, convolution, Fourier transforms, digital filtering, model of image formation and degradation, image filtering in the spatial and Fourier domain, deconvolution, multivariate analysis. [3-0-0] Prerequisite: All of MATH 225, MATH 317. and 3 credits in 200-level Physics.",	3
Physics,PHYS_O 425,Low-Temperature Physics,"Cryogenic techniques and instrumentation. Production of low temperatures: cryogenic liquids; closed-cycle refrigerators; dilution refrigerators; magnetic cooling. Low-temperature material properties and cryostat design. Macroscopic quantum effects: superconductivity and superfluidity. [3-0-0] Prerequisite: All of PHYS 215, PHYS 304.",	3
Physics,PHYS_O 441,Experimental Physics II,"Student designs and constructs a single experiment in solid-state physics, fluid dynamics, particle physics, astrophysics, optics or electromagnetism. Emphasis on experimental design, construction, and formal presentation of results. [0-3-1.5] Prerequisite: PHYS 331.",	3
Physics,PHYS_O 449,Honours Thesis,"A research project undertaken under the direction of a faculty member culminating in a thesis. [0-6-1*, 0-6-1*]",	6
Physics,PHYS_O 474,Solid State Physics,"Symmetry of crystal structures, reciprocal lattice, band theory, conduction in metals and semiconductors, phonons, and superconductivity. [3-0-0] Prerequisite: All of PHYS 200, PHYS 216, PHYS 304.",	3
Physics,PHYS_O 534,Radiotherapy Physics I,"Principles of dosimetry of ionizing radiation with emphasis on applications to radiotherapy and radiobiology. Covers the basics of linear accelerator design as well as design of X-ray generating apparatus; also provides the basics of electron and photon interactions with media, energy deposition in media, and radiation protection and shielding.",	3
Physics,PHYS_O 535,Radiotherapy Physics II,A continuation of Physics 534. Covers the physics and applied dosimetry of current external and internal irradiation treatment techniques. Photon and electron beam radiation treatment planning. Brachytherapy and special techniques. Errors in radiation therapy. Prerequisite: PHYS 534.,	3
Physics,PHYS_O 539,Radiation Dosimetry,"The fundamentals of radiation dosimetry, ionization cavity theories, and radiation dosimetry protocols. A variety of absolute and relative dosimetry techniques are also covered, with hands-on experience provided through a series of lab exercises on medical linear accelerators. Monte Carlo simulation of radiation transport for dosimetry applications is introduced.",	3
Physics,PHYS_O 540,Medical Imaging,"Fundamental theory and application of medical imaging, including radiology, computed tomography, magnetic resonance imaging, ultrasound, and nuclear medicine imaging. Basic principles, image formation and reconstruction, imaging instrumentation and hardware, and current trends of each imaging modality will be given.",	3
Physics,PHYS_O 544,Radiation Biophysics,"Topics in radiation biophysics including DNA strand breaks, cell survival curves, fractionation and dose rate effects, oxygen effect, relative biological effectiveness, tumour radiobiology, radiation pathology, radiobiological modelling, stochastic and deterministic effects, and molecular techniques in radiobiology.",	3
Physics,PHYS_O 548,Special Topics in Medical Physics,The investigation of specific topics in medical physics may be undertaken under the direction of a Medical Physics department faculty member. Prerequisite: Permission of the department head and registration in the Medical Physics graduate program.,	3-6
Political Science,POLI_O 100,Introduction to Politics,"Introduction to the broad field of political science. Noteworthy issues from the subfields of political science will be addressed, including Canadian politics, global politics, comparative politics and political philosophy. [1.5-0-1.5]",	3
Political Science,POLI_O 201,"Introduction to Philosophy, Politics and Economics (PPE)","The relationship of ethics, economics and politics to the advocacy, formulation, legislation and administration of public policy. Credit will be granted for only one of POLI 223 or POLI 201. [3-0-0] Equivalency: POLI 223.",	3
Political Science,POLI_O 203,Introduction to Law and Politics,"Examination of the fundamentals of law and politics, including the judicial system, legal institutions, constitutional and administrative law. [3-0-0]",	3
Political Science,POLI_O 210,Introduction to Comparative Politics,Comparative analysis of domestic politics and institutions of foreign countries. Specific countries to be covered will vary according to section. Credit will be granted for only one of POLI 220 or POLI 210. [3-0-0] Equivalency: POLI 220.,	3
Political Science,POLI_O 230,Introduction to Canadian Politics,Examination of the institutions and processes of Canadian politics. Credit will be granted for only one of POLI 202 or POLI 230. [3-0-0],	3
Political Science,POLI_O 250,Introduction to Political Theory,Critical introduction to some major ideologies and traditions of Western political thought that examines their philosophical origins as well as their implications for political life. Credit will be granted for only one of POLI 240 or POLI 250. Equivalency: POLI 240. [3-0-0],	3
Political Science,POLI_O 270,Introduction to International Relations,"Study of the emergence and organization of the modern international system of states, including an examination of the ends and means of interstate relations. Credit will be granted for only one of POLI 221 or POLI 270. Equivalency: POLI 221. [3-0-0]",	3
Political Science,POLI_O 301,Research Design and Methods,Introduction to both qualitative and quantitative methods used in political science. [3-0-0] Prerequisite: POLI 100.,	3
Political Science,POLI_O 302,Constitutional Interpretation,Examination of constitutional interpretation through three questions: 'What' is the Constitution? 'Who' interprets it? 'How' do they arrive at its meaning? [3-0-0],	3
Political Science,POLI_O 304,Public Policy,"Policymaking across industrialized democracies, with a focus on North America and Europe. Credit will be granted for only one of POLI 352 or POLI 304. [3-0-0] Prerequisite: One of POLI 202, 210, 220 or 230. Equivalency: POLI 352.",	3
Political Science,POLI_O 309,Topics in Political Science,Examination of selected topics in current political science and/or policy. Repeatable for up to 6 credits with different topics. Credit will be granted for only one of POLI 391 and POLI 309 when the subject matter is of the same nature. [3-0-0] Prerequisite: 3 credits of 100- or 200-level POLI. Equivalency: POLI 391.,	3-6
Political Science,POLI_O 310,Politics of Europe,Comparative survey of politics in Europe. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.,	3
Political Science,POLI_O 311,Politics of the Middle East,Comparative survey of politics and relations between states in the Middle East. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.,	3
Political Science,POLI_O 312,Politics of the United States,"The institutions, behaviour, and policies of the political system of the US in a comparative context. The constitution and the major institutions of government and public policy. Credit will be granted for only one of POLI 334 or POLI 312. [3-0-0]. Prerequisite: One of POLI 202, 210, 220, or 230. Equivalency: POLI 334.",	3
Political Science,POLI_O 314,Politics of China,"Comparative study of Chinese politics, including an analysis of Chinese society, the Chinese Communist party, government structure, and political and economic reform. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 315,Politics of Asia,"Comparative study of the politics of Asia, including an analysis of the regional economic system and democracy. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 317,Politics of sub-Saharan Africa,"Politics and society in sub-Saharan African states since independence. Themes include the colonial legacy, nation-building strategies, economic development and underdevelopment, authoritarianism and democracy, war and conflict, and the status of African women. Credit will be granted for only one of POLI 317 or POLI 391 when on the same topic. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 318,Politics of Mexico and Central America,"Analysis of politics in Mexico, Central America, and selected Caribbean countries. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 319,Politics of South America,Analysis of politics in South America. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.,	3
Political Science,POLI_O 321,Democracy and Democratization,"Examination of how political science conceptualizes democracy, and theories that explain how states become democratic. Credit will be granted for only one of POLI 464-T or POLI 321 when the subject matter is of the same nature. [3-0-0] Prerequisites: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 322,Authoritarianism,"Examination of how political science conceptualizes authoritarianism, and the distinctive nature of politics in authoritarian regimes. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 324,Comparative Political Economy,Comparative examination of the relationship between politics and the economy. Issues include economic development and (re)distribution. [3-0-0] Prerequisite: One of POLI 201 or POLI 223 and one of POLI 210 or POLI 220.,	3
Political Science,POLI_O 325,"Electoral Systems, Parties, and Elections","Examination of relationships between electoral systems, political parties, and elections. Credit will be granted for only one of POLI 464-N or POLI 325 when the subject matter is of the same nature. [3-0-0] Prerequisite: One of POLI 210 or POLI 220 and one of POLI 230 or POLI 202.",	3
Political Science,POLI_O 326,Labour Politics,"Comparative analysis of the relationship between work and politics. Issues include trade unions, strikes and protests, market reforms, workers under authoritarian and hybrid regimes, and labour's role in democratic transitions. [3-0-0] Prerequisite : One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 327,Comparative Law and Politics,"Examination of how different societies structure courts and the legal system. Topics include legal traditions, judicial review, and judicial decision-making. Credit will be granted for only one of POLI 391-W or POLI 327 when the subject matter is of the same nature. [3-0-0] Prerequisite: POLI 203 and one of POLI 210 or POLI 220.",	3
Political Science,POLI_O 328,Race and Ethnic Politics,"Comparative examination of the politics of ethnic and racial conflict, as well as how institutions can mitigate or exacerbate such conflict. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.",	3
Political Science,POLI_O 329,Topics in Comparative Politics,Examination of selected topics in comparative politics. Topics may or may not vary each time the course is offered. Repeatable for up to 6 credits with different topics. Credit will only be granted for one of POLI 391 or POLI 329 when on the same topic. [3-0-0] Prerequisite: One of POLI 210 or POLI 220.,	3-6
Political Science,POLI_O 331,Federalism in Canada,"Theory and practice of federalism; cultural duality, social stresses, and problems of flexibility. The constitution and role of the courts. Credit will be granted for only one of POLI 303 or POLI 331. [3-0-0] Prerequisite: One of POLI 202 or POLI 230. Equivalency: POLI 303.",	3
Political Science,POLI_O 332,Canadian Political Parties,"Analysis of the history, structures, and processes of Canadian political parties over time, including party membership, party systems, funding, and communications. [3-0-0] Prerequisite: One of POLI 230 or POLI 202.",	3
Political Science,POLI_O 333,Institutions of Canadian Politics,"Examination of the institutions of Canadian politics, including the legislative, Cabinet, Prime Minister's Office and Privy Council Office. [3-0-0] Prerequisites: One of POLI 230 or POLI 202.",	3
Political Science,POLI_O 335,Canadian Political Thought,Examination of themes in Canadian Political Thought. [3-0-0] Prerequisites: One of POLI 210 or POLI 220 and one of POLI 240 or POLI 250.,	3
Political Science,POLI_O 337,Public Policy in Canada,"Examination of public policy in Canada. Includes the legislative process, the process by which public policy is enacted, and public administration. [3-0-0] Prerequisites: One of POLI 202 or POLI 230.",	3
Political Science,POLI_O 349,Topics in Canadian Politics,Examination of selected topics in Canadian politics. Topics may or may not vary each time the course is offered. Credit will only be granted for one of POLI 391 or POLI 349 when on the same topic. Repeatable for up to 6 credits with different topics. [3-0-0] Prerequisite: One of POLI 202 or POLI 230.,	3-6
Political Science,POLI_O 354,Classical Political Theory,Political philosophy of classical and medieval political theorists. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.,	3
Political Science,POLI_O 356,Modern Political Theory,Theories of leading political theorists from Machiavelli to Rawls. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.,	3
Political Science,POLI_O 358,Politics and Religion,"Perspectives, arguments, and questions at the intersection of political and religious thought and practice. Works in various religious and political-philosophical traditions will be considered. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.",	3
Political Science,POLI_O 359,Politics and Literature,"Exploration of important themes in political theory through major works of literature. A consideration of the relationship between politics and literature. May include the study of a specific theme, time period, or single author. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.",	3
Political Science,POLI_O 360,Political Foundings,"Examination of the role of myth, philosophy, and history in the founding of new political units. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.",	3
Political Science,POLI_O 361,Democratic Theory,"Examination of the theory of democratic institutions, concepts, and values. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.",	3
Political Science,POLI_O 365,Politics and Pop Culture,Examination of various genres of pop culture in relationship to the political and philosophic messages that are contained within. This course will also look at critics of pop culture and philosophic arguments for the place of art and beauty in democratic life. [3-0-0] Prerequisites: One of POLI 240 or POLI 250.,	3
Political Science,POLI_O 367,Contemporary Fascism,Examination of fascist ideology and its contemporary manifestations. Credit will be granted for only one of POLI 391-P or POLI 367 when the subject matter is of the same nature. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.,	3
Political Science,POLI_O 369,Topics in Political Theory,Examination of selected topics in political theory. Topics may or may not vary each time the course is offered. Credit will only be granted for one of POLI 391 or POLI 369 when on the same topic. Repeatable for up to 6 credits with different topics. [3-0-0] Prerequisite: One of POLI 240 or POLI 250.,	3-6
Political Science,POLI_O 370,International Relations Theory,Lecture course on key theories in International Relations. [3-0-0] Prerequisites: One of POLI 221 or POLI 270.,	3
Political Science,POLI_O 372,Gender and International Relations,"The role of ordinary men and women in the national and international arena. Themes include: war and violence, labour and migration, feminism and the politics of women's rights, and diverse conceptions of men and masculinity. [3-0-0] Prerequisite: One of POLI 221 or POLI 270.",	3
Political Science,POLI_O 373,International Organizations,"Analysis of the activities and influence of modern international organizations in international security, economic, and social issue areas. Organizations associated with the United Nations; other world and regional bodies will also be analyzed. Credit will be granted for only one of POLI 364 or POLI 373. [3-0-0] Prerequisite: One of POLI 221 or POLI 270. Equivalency: POLI 364.",	3
Political Science,POLI_O 374,Diplomacy in Theory and Practice,An examination of the way that states and other international actors communicate and pursue their foreign policy objectives through the use of diplomatic agents and techniques. Attention is paid to the function that diplomacy serves for the international system as well as its usefulness to individual states. [3-0-0] Prerequisite: One of POLI 221 or POLI 270.,	3
Political Science,POLI_O 377,Politics of the Global South,"Processes and state-society relations with particular attention to the legacy of colonialism and neo-colonialism, North/South economic relations, and patterns of dictatorship and democracy. Case studies drawn from all major regions of the global South. [3-0-0] Prerequisite: One of POLI 210 or POLI 220 and one of POLI 270 or POLI 221.",	3
Political Science,POLI_O 379,Global Governance,"Lecture course that discusses how we conceive of global governance in theory, its institutional forms and the different actors involved. [3-0-0] Prerequisite: One of POLI 221 or POLI 270.",	3
Political Science,POLI_O 380,Technology and Politics,"The intersection of technology and politics, with reference to international and domestic factors and implications of technological change, including data and privacy concerns. [3-0-0] Prerequisite: One of POLI 202, 210, 220, 221, 230, 240, 250, or 270.",	3
Political Science,POLI_O 382,Genocide: An Interdisciplinary Perspective,"Evolution of genocide. Strategies for intervention and prevention. Case studies. Genocide from the perspectives of psychology, sociology, anthropology, political science/international relations. [3-0-0] Prerequisite: One of POLI 210 or POLI 220 and one of POLI 270 or POLI 221.",	3
Political Science,POLI_O 383,Crimes Against Humanity,"Crimes against humanity and the evolution of the component crimes (including genocide, slavery, torture, sexual violence, apartheid) as legal concepts, social-historical phenomena, and sites of popular struggle. [3-0-0] Prerequisite: One of POLI 270 or POLI 221.",	3
Political Science,POLI_O 384,Canadian Foreign Policy,"Analysis of Canadian foreign policy on important international issues since the 1960s, and of the policy-making process. Defence commitments, economic relations, activities of international organizations, and relations with other states. Credit will be granted for only one of POLI 363 or POLI 384. [3-0-0] Prerequisite: One of POLI 220 or POLI 230 and one of POLI 270 or POLI 221.",	3
Political Science,POLI_O 386,International Development,"Lecture course examining established and critical theories of Development, and the ways that these link to larger issues and practices in international politics. Credit will be granted for only one of POLI 464-H or POLI 386 when the subject matter is of the same nature.[3-0-0] Pre-requisites: POLI 221 or POLI 270.",	3
Political Science,POLI_O 387,International Political Economy,"Analysis of governmental policies and international political bargaining in regard to such issues as international investment, trade, and monetary relations. Credit will be granted for only one of POLI 366 or POLI 387. [3-0-0] Prerequisite: One of POLI 201 or POLI 223 and one of POLI 270 or POLI 221.",	3
Political Science,POLI_O 389,Topics in International Relations,Examination of selected topics in international relations. Topics may or may not vary each time the course is offered. Credit will only be granted for one of POLI 391 or POLI 389 when on the same topic. Repeatable for up to 6 credits with different topics. [3-0-0] Prerequisite: One of POLI 221 or POLI 270.,	3-6
Political Science,POLI_O 400,Quantitative Methods in Political Science,Introduction to the logic of quantitative research designs in political science: theory and practical applications. Students will pursue their research interests using the methodology learned in class. Credit will be granted for only one of POLI 441 or POLI 400 [3-0-0] Prerequisite: Third-year standing. Equivalency: POLI 441.,	3
Political Science,POLI_O 401,Seminar in Law and Politics Topics,Examination of selected topics in law and politics. Credit will only be granted for one of POLI 464 or POLI 401 when on the same topic. Repeatable for up to 6 credits with different topics. [0-0-3] Prerequisite: POLI 302 or POLI 327.,	3-6
Political Science,POLI_O 404,Contemporary Issues in Law,"Basic legal concepts, principles and procedures, categories of law, litigation principles, and alternative dispute resolution. New norms and rules for global governance, international trade, human rights, and environmental issues. [0-0-3] Prerequisite: One of POLI 302 or POLI 327.",	3
Political Science,POLI_O 409,Seminar in Political Science Topics,"Examination of selected topics in political science generally, without reference to any specific subfield of the discipline. Topics may or may not vary each time the course is offered. Credit will only be granted for one of POLI 464 or POLI 409 when on the same topic. Repeatable for up to 6 credits with different topics. [0-0-3] Prerequisite: 6 credits of 300-level POLI.",	3-6
Political Science,POLI_O 411,Judicial Independence,"Seminar examining theories explaining the establishment of independent judiciaries and constitutional courts, and the consequences of judicial independence. [0-0-3] Prerequisite: POLI 327.",	3
Political Science,POLI_O 413,Social Movements and Contentious Politics,"Seminar on birth, expansion, success, and failure of social movements around the world. Credit will only be granted for one of POLI 464-I or POLI 413 when the subject matter is of the same nature. [0-0-3]. Prerequisites: One POLI course numbered 310-329.",	3
Political Science,POLI_O 429,Seminar in Comparative Politics Topics,Seminar on selected topics in comparative politics. Credit will only be granted for one of POLI 464 or POLI 429 when on the same topic. Repeatable for up to 6 credits with different topics. [0-0-3] Prerequisite: 3 credits from POLI 310-329.,	3-6
Political Science,POLI_O 430,The Canadian Constitution: Powers and Structures,Seminar examining the politics of Canadian civil liberties and the Canadian Charter of Rights and Freedoms. [0-0-3] Prerequisite: 3 credits of 300-level POLI.,	3
Political Science,POLI_O 431,The Canadian Constitution: Rights and Liberties,Seminar examining the politics of Canadian civil liberties and the Canadian Charter of Rights and Freedoms. [0-0-3] Prerequisites: 3 credits of 300-level POLI.,	3
Political Science,POLI_O 435,International Politics on Film,Major themes and conflicts of international politics in the modern age through an exploration of key works of political cinema. [2-0-3] Prerequisite: 3 credits of 100- or 200-level POLI and third-year standing.,	3
Political Science,POLI_O 449,Seminar in Canadian Politics Topics,Seminar on selected topics in Canadian politics. Credit will only be granted for one of POLI 464 or POLI 449 when on the same topic. Repeatable for up to 6 credits with different topics. [0-0-3] Prerequisite: One POLI course numbered POLI 330-349.,	3-6
Political Science,POLI_O 454,Seminar in Classical Political Theory Topics,"Advanced Topics Seminar in Classical Political Theory. Topics may include close studies of single authors, particular themes, or specific problems [0-0-3] Prerequisite: POLI 354.",	3
Political Science,POLI_O 456,Seminar in Modern Political Theory Topics,"Advanced Topics Seminar in Modern Political Theory. Topics may include close studies of single authors, particular themes, or specific problems. [0-0-3] Prerequisite: POLI 356.",	3
Political Science,POLI_O 469,Seminar in Political Theory Topics,Seminar on selected topics in political theory. Credit will only be granted for one of POLI 464 or POLI 469 when on the same topic. Repeatable for up to 6 credits with different topics. [0-0-3] Prerequisite: One POLI course numbered POLI 350-369.,	3-6
Political Science,POLI_O 470,Advanced International Relations Theory,Seminar on major theoretical approaches to the study of international relations. Credit will be granted for only one of POLI 462 or POLI 470. [0-0-3] Prerequisite: POLI 370.,	3
Political Science,POLI_O 471,Human Rights and International Relations,Seminar on human rights politics and international relations. Credit will only be granted for one of POLI 471 or POLI 464-W. [0-0-3] Prerequisite: POLI 370.,	3
Political Science,POLI_O 472,War and the Modern State,"Evolution of military conflict from 1789 to the present. Case studies illustrate development of modern states, progress of industrial and scientific innovation, implications of hyperbolic inter-state violence, and the limited war in the nuclear age. [0-0-3] Prerequisite: 3 credits of POLI and third-year standing.",	3
Political Science,POLI_O 474,Religion in International Relations,Seminar examining the interface between religious belief and practice and various aspects of international relations. Credit will only be granted for one of POLI 464-R or POLI 474 when the subject matter is of the same nature. [0-0-3] Prerequisite: One of POLI 240 or POLI 250 and one POLI course numbered 370-389.,	3
Political Science,POLI_O 486,Student Directed Seminar,"Self-directed, collaborative studies, in a group-learning environment, initiated and coordinated by senior undergraduate students with the supervision of a faculty sponsor. Course structure, enrolment and delivery methods will comply with the Student Directed Seminars Guidelines. At least third-year standing and permission of the Department are required. [0-0-3]",	3
Political Science,POLI_O 489,Seminar in International Relations Topics,Seminar on selected topics in international relations. Repeatable for up to 6 credits with different topics. Credit will only be granted for one of POLI 464 or POLI 489 when the subject matter is of the same nature. [0-0-3] Prerequisite: One POLI course numbered 370-389.,	3-6
Political Science,POLI_O 491,Directed Studies in Political Science,"Supervised investigation of a topic agreed upon by the supervising faculty member and the student, and approved by the dean of the faculty. Significant amount of independent reading and analysis, and a major term paper. Prerequisite: Fourth-year standing, 12 credits of POLI; a minimum grade average of 72% in all completed POLI courses; and permission of the department head.",	3
Political Science,POLI_O 496,Honours PPE Seminar,Reports and group discussions of selected topics for fourth-year Honours students. Development of a research proposal. [0-0-3] Prerequisite: Admission to the PPE Honours Program with an emphasis in Political Science (option B) or Law (option D).,	3
Political Science,POLI_O 497,Directed Studies for PPE Majors,Students will undertake a supervised investigation of an assigned topic in public policy. They will be expected to do a significant amount of independent reading and analysis and to produce a major term paper at the end of the course. Prerequisite: Minimum fourth-year standing in the PPE major program with an emphasis in Political Science (option B); and permission of the instructor.,	3
